Word,Vowel,Token_ID,Duration,FileTime,IntervalTime,NormTime,F1,F2,F3,F4
bead,FLEECE,bead_3,0.219136201,155.5708749,0.055,0.250985458,273.9642759,2369.480787,3097.305963,3636.244546
bead,FLEECE,bead_3,0.219136201,155.5758749,0.06,0.273802318,274.3870369,2390.314111,3136.464489,3662.356389
bead,FLEECE,bead_3,0.219136201,155.5808749,0.065,0.296619178,273.9176515,2406.180303,3171.753475,3695.071021
bead,FLEECE,bead_3,0.219136201,155.5858749,0.07,0.319436038,269.8268765,2401.883974,3191.335272,3754.587612
bead,FLEECE,bead_3,0.219136201,155.5908749,0.075,0.342252898,265.3211275,2395.327924,3206.071805,3789.695407
bead,FLEECE,bead_3,0.219136201,155.5958749,0.08,0.365069758,259.1309218,2379.599239,3201.1405,3725.723309
bead,FLEECE,bead_3,0.219136201,155.6008749,0.085,0.387886618,253.4084606,2366.925693,3193.793852,3661.612142
bead,FLEECE,bead_3,0.219136201,155.6058749,0.09,0.410703478,249.5846628,2366.653536,3176.642876,3596.936468
bead,FLEECE,bead_3,0.219136201,155.6108749,0.095,0.433520337,245.5877998,2367.580022,3161.166607,3547.220989
bead,FLEECE,bead_3,0.219136201,155.6158749,0.1,0.456337197,240.8884326,2373.37203,3152.48829,3558.231748
bead,FLEECE,bead_3,0.219136201,155.6208749,0.105,0.479154057,236.013267,2377.244758,3145.099698,3575.15317
bead,FLEECE,bead_3,0.219136201,155.6258749,0.11,0.501970917,230.4245031,2373.326772,3142.946337,3616.067081
bead,FLEECE,bead_3,0.219136201,155.6308749,0.115,0.524787777,225.6019459,2369.387388,3139.868691,3647.108851
bead,FLEECE,bead_3,0.219136201,155.6358749,0.12,0.547604637,223.8895662,2365.361145,3133.039193,3638.077745
bead,FLEECE,bead_3,0.219136201,155.6408749,0.125,0.570421497,222.9006636,2364.565205,3128.723517,3636.598045
bead,FLEECE,bead_3,0.219136201,155.6458749,0.13,0.593238356,224.8484908,2376.881671,3134.611915,3665.77092
bead,FLEECE,bead_3,0.219136201,155.6508749,0.135,0.616055216,227.1079415,2384.224553,3126.016849,3633.46395
bead,FLEECE,bead_3,0.219136201,155.6558749,0.14,0.638872076,230.6323303,2371.37872,3058.630686,3351.598739
bead,FLEECE,bead_3,0.219136201,155.6608749,0.145,0.661688936,233.3659571,2360.900781,3016.525533,3162.991183
bead,FLEECE,bead_3,0.219136201,155.6658749,0.15,0.684505796,232.8897322,2360.034567,3077.040751,3352.933977
bead,FLEECE,bead_3,0.219136201,155.6708749,0.155,0.707322656,233.8508788,2359.870863,3124.361466,3501.035594
bead,FLEECE,bead_3,0.219136201,155.6758749,0.16,0.730139516,240.6465857,2362.558775,3118.123211,3479.296011
bead,FLEECE,bead_3,0.219136201,155.6808749,0.165,0.752956375,248.022286,2368.020127,3110.559808,3478.978371
bead,FLEECE,bead_3,0.219136201,155.6858749,0.17,0.775773235,257.752288,2384.739394,3097.617379,3565.616419
bead,FLEECE,bead_3,0.219136201,155.6908749,0.175,0.798590095,267.4538279,2392.683297,3086.882121,3627.01618
bead,FLEECE,bead_3,0.219136201,155.6958749,0.18,0.821406955,277.0398349,2365.006346,3085.106188,3585.968987
bead,FLEECE,bead_3,0.219136201,155.7008749,0.185,0.844223815,285.5632905,2333.265067,3090.323769,3559.732525
bead,FLEECE,bead_3,0.219136201,155.7058749,0.19,0.867040675,289.7736502,2285.025919,3123.929343,3593.615598
bead,FLEECE,bead_3,0.219136201,155.7108749,0.195,0.889857535,292.9720798,2243.41092,3141.373613,3614.002904
bead,FLEECE,bead_3,0.219136201,155.7158749,0.2,0.912674395,292.0628949,2228.684586,3093.216115,3579.608354
bead,FLEECE,bead_3,0.219136201,155.7208749,0.205,0.935491254,291.5595694,2218.416395,3040.093363,3554.76076
bead,FLEECE,bead_3,0.219136201,155.7258749,0.21,0.958308114,292.7037029,2226.244649,2966.815717,3568.666058
bead,FLEECE,bead_3,0.219136201,155.7308749,0.215,0.981124974,294.6611087,2234.12015,2911.266755,3579.430933
bead,FLEECE,bead_3,0.219136201,155.7358749,0.22,1.003941834,299.9197389,2242.187436,2927.681858,3577.448244
booed,GOOSE,booed_3,0.230711667,156.9746971,0,0,366.6143911,1397.07104,2298.245994,3160.041812
booed,GOOSE,booed_3,0.230711667,156.9796971,0.005,0.021672073,369.2995489,1405.170344,2281.459364,3172.712388
booed,GOOSE,booed_3,0.230711667,156.9846971,0.01,0.043344145,367.4335917,1410.219662,2280.846356,3179.348326
booed,GOOSE,booed_3,0.230711667,156.9896971,0.015,0.065016218,365.3883687,1415.148842,2280.870419,3185.746562
booed,GOOSE,booed_3,0.230711667,156.9946971,0.02,0.08668829,362.0926677,1411.252055,2292.315809,3182.947948
booed,GOOSE,booed_3,0.230711667,156.9996971,0.025,0.108360363,358.7477111,1407.007618,2304.211078,3179.787074
booed,GOOSE,booed_3,0.230711667,157.0046971,0.03,0.130032435,356.0935298,1403.09817,2294.601799,3172.747609
booed,GOOSE,booed_3,0.230711667,157.0096971,0.035,0.151704508,353.4665578,1399.201917,2284.145468,3165.555368
booed,GOOSE,booed_3,0.230711667,157.0146971,0.04,0.173376581,354.4792882,1402.747586,2283.191239,3178.617622
booed,GOOSE,booed_3,0.230711667,157.0196971,0.045,0.195048653,355.6353844,1406.586389,2282.611293,3192.477689
booed,GOOSE,booed_3,0.230711667,157.0246971,0.05,0.216720726,353.3878534,1399.288492,2274.596612,3180.740777
booed,GOOSE,booed_3,0.230711667,157.0296971,0.055,0.238392798,351.0062553,1391.551926,2266.289081,3167.995615
booed,GOOSE,booed_3,0.230711667,157.0346971,0.06,0.260064871,350.4676678,1382.876239,2253.487322,3162.47025
booed,GOOSE,booed_3,0.230711667,157.0396971,0.065,0.281736944,350.0016754,1374.163562,2240.508538,3157.229269
booed,GOOSE,booed_3,0.230711667,157.0446971,0.07,0.303409016,349.7973781,1368.213734,2241.190947,3151.365804
booed,GOOSE,booed_3,0.230711667,157.0496971,0.075,0.325081089,349.6033888,1362.372733,2242.411463,3145.47782
booed,GOOSE,booed_3,0.230711667,157.0546971,0.08,0.346753161,349.1007033,1345.007065,2254.602289,3158.739638
booed,GOOSE,booed_3,0.230711667,157.0596971,0.085,0.368425234,348.5858584,1327.187446,2267.22523,3172.755755
booed,GOOSE,booed_3,0.230711667,157.0646971,0.09,0.390097306,347.3986781,1319.596363,2257.739793,3174.510295
booed,GOOSE,booed_3,0.230711667,157.0696971,0.095,0.411769379,346.185015,1312.408176,2247.383519,3175.781858
booed,GOOSE,booed_3,0.230711667,157.0746971,0.1,0.433441452,346.2152984,1304.281298,2247.928466,3190.328777
booed,GOOSE,booed_3,0.230711667,157.0796971,0.105,0.455113524,346.2945802,1296.117446,2248.902807,3205.398605
booed,GOOSE,booed_3,0.230711667,157.0846971,0.11,0.476785597,344.7234018,1284.596416,2255.421799,3212.119218
booed,GOOSE,booed_3,0.230711667,157.0896971,0.115,0.498457669,343.0872126,1272.943149,2262.159193,3218.51096
booed,GOOSE,booed_3,0.230711667,157.0946971,0.12,0.520129742,342.8299607,1271.441795,2282.302311,3209.868675
booed,GOOSE,booed_3,0.230711667,157.0996971,0.125,0.541801814,342.6270243,1270.34032,2302.973473,3200.634209
booed,GOOSE,booed_3,0.230711667,157.1046971,0.13,0.563473887,342.8399902,1268.082153,2293.6406,3180.808939
booed,GOOSE,booed_3,0.230711667,157.1096971,0.135,0.58514596,343.0693383,1265.778426,2283.125886,3160.566504
booed,GOOSE,booed_3,0.230711667,157.1146971,0.14,0.606818032,343.0498717,1267.562177,2283.593047,3179.472021
booed,GOOSE,booed_3,0.230711667,157.1196971,0.145,0.628490105,343.0206043,1269.506931,2284.492779,3199.919553
booed,GOOSE,booed_3,0.230711667,157.1246971,0.15,0.650162177,341.8435163,1269.935814,2266.071441,3207.461697
booed,GOOSE,booed_3,0.230711667,157.1296971,0.155,0.67183425,340.6212162,1270.304989,2246.889058,3214.495505
booed,GOOSE,booed_3,0.230711667,157.1346971,0.16,0.693506322,339.024898,1272.109498,2261.071085,3224.056112
booed,GOOSE,booed_3,0.230711667,157.1396971,0.165,0.715178395,337.4138474,1273.970545,2276.567319,3233.716248
booed,GOOSE,booed_3,0.230711667,157.1446971,0.17,0.736850468,338.4923021,1276.348943,2274.990664,3226.898325
booed,GOOSE,booed_3,0.230711667,157.1496971,0.175,0.75852254,339.6766949,1278.747719,2272.741517,3219.43134
booed,GOOSE,booed_3,0.230711667,157.1546971,0.18,0.780194613,338.6565709,1284.91806,2259.388634,3202.165048
booed,GOOSE,booed_3,0.230711667,157.1596971,0.185,0.801866685,337.5496123,1291.23696,2245.598381,3184.512766
booed,GOOSE,booed_3,0.230711667,157.1646971,0.19,0.823538758,339.1315698,1318.331004,2253.863017,3164.71872
booed,GOOSE,booed_3,0.230711667,157.1696971,0.195,0.845210831,340.8194423,1346.243369,2262.996382,3144.840311
booed,GOOSE,booed_3,0.230711667,157.1746971,0.2,0.866882903,341.371559,1372.754055,2268.231005,3132.50694
booed,GOOSE,booed_3,0.230711667,157.1796971,0.205,0.888554976,341.878939,1399.209529,2273.312059,3120.470763
booed,GOOSE,booed_3,0.230711667,157.1846971,0.21,0.910227048,342.2040114,1404.798033,2269.250313,3159.631144
booed,GOOSE,booed_3,0.230711667,157.1896971,0.215,0.931899121,342.5219028,1409.564599,2264.828437,3200.808129
booed,GOOSE,booed_3,0.230711667,157.1946971,0.22,0.953571193,329.7120461,1437.381636,2254.399983,3204.087659
booed,GOOSE,booed_3,0.230711667,157.1996971,0.225,0.975243266,316.3850948,1466.106618,2243.734934,3205.87443
booed,GOOSE,booed_3,0.230711667,157.2046971,0.23,0.996915339,321.6627404,1485.578893,2350.442513,3255.525749
bawd,THOUGHT,bawd_3,0.284368528,158.3233354,0,0,591.6400654,939.8191692,2343.716259,3242.948154
bawd,THOUGHT,bawd_3,0.284368528,158.3283354,0.005,0.017582818,563.3998028,953.7600432,2419.679541,3255.038544
bawd,THOUGHT,bawd_3,0.284368528,158.3333354,0.01,0.035165635,558.9559991,963.6776199,2449.833628,3260.858394
bawd,THOUGHT,bawd_3,0.284368528,158.3383354,0.015,0.052748453,565.2151657,971.785632,2459.384043,3263.857932
bawd,THOUGHT,bawd_3,0.284368528,158.3433354,0.02,0.070331271,578.1529218,976.5921119,2465.208756,3242.213635
bawd,THOUGHT,bawd_3,0.284368528,158.3483354,0.025,0.087914089,594.0945176,979.9136565,2469.357756,3209.485241
bawd,THOUGHT,bawd_3,0.284368528,158.3533354,0.03,0.105496906,603.8180651,981.2158125,2484.573537,3221.718779
bawd,THOUGHT,bawd_3,0.284368528,158.3583354,0.035,0.123079724,610.7449113,981.6097048,2504.766842,3254.174915
bawd,THOUGHT,bawd_3,0.284368528,158.3633354,0.04,0.140662542,613.1076424,985.1160615,2511.316249,3254.669547
bawd,THOUGHT,bawd_3,0.284368528,158.3683354,0.045,0.15824536,613.4175642,990.0223163,2511.729019,3240.788803
bawd,THOUGHT,bawd_3,0.284368528,158.3733354,0.05,0.175828177,609.6922698,994.1025326,2532.627469,3241.254813
bawd,THOUGHT,bawd_3,0.284368528,158.3783354,0.055,0.193410995,604.1520499,997.8112204,2562.739796,3248.173586
bawd,THOUGHT,bawd_3,0.284368528,158.3833354,0.06,0.210993813,604.6642431,997.8966524,2591.225838,3221.602666
bawd,THOUGHT,bawd_3,0.284368528,158.3883354,0.065,0.22857663,607.8986396,996.352447,2618.980422,3179.969035
bawd,THOUGHT,bawd_3,0.284368528,158.3933354,0.07,0.246159448,606.8571614,984.2475469,2622.849521,3161.536629
bawd,THOUGHT,bawd_3,0.284368528,158.3983354,0.075,0.263742266,603.8925163,967.3927467,2615.975609,3153.539473
bawd,THOUGHT,bawd_3,0.284368528,158.4033354,0.08,0.281325084,602.5289229,956.4277474,2604.571522,3180.851303
bawd,THOUGHT,bawd_3,0.284368528,158.4083354,0.085,0.298907901,601.885437,948.1118131,2591.129891,3224.04411
bawd,THOUGHT,bawd_3,0.284368528,158.4133354,0.09,0.316490719,606.5136695,947.1589588,2602.963796,3259.135341
bawd,THOUGHT,bawd_3,0.284368528,158.4183354,0.095,0.334073537,613.5129712,949.5178084,2626.165918,3290.582712
bawd,THOUGHT,bawd_3,0.284368528,158.4233354,0.1,0.351656355,626.2217576,946.4635611,2643.776277,3323.197143
bawd,THOUGHT,bawd_3,0.284368528,158.4283354,0.105,0.369239172,641.4985078,940.9746568,2658.87162,3356.336485
bawd,THOUGHT,bawd_3,0.284368528,158.4333354,0.11,0.38682199,643.1302469,944.4045007,2650.104394,3350.799729
bawd,THOUGHT,bawd_3,0.284368528,158.4383354,0.115,0.404404808,638.6248481,951.8457439,2630.604463,3327.867564
bawd,THOUGHT,bawd_3,0.284368528,158.4433354,0.12,0.421987625,624.0748765,954.0082553,2636.930532,3337.212474
bawd,THOUGHT,bawd_3,0.284368528,158.4483354,0.125,0.439570443,605.0071419,953.7965432,2654.872402,3361.074695
bawd,THOUGHT,bawd_3,0.284368528,158.4533354,0.13,0.457153261,599.3783587,956.2657235,2630.618895,3383.690692
bawd,THOUGHT,bawd_3,0.284368528,158.4583354,0.135,0.474736079,599.7940336,959.9406931,2587.387108,3405.746174
bawd,THOUGHT,bawd_3,0.284368528,158.4633354,0.14,0.492318896,605.883892,959.562419,2607.812829,3398.517054
bawd,THOUGHT,bawd_3,0.284368528,158.4683354,0.145,0.509901714,614.5258366,957.3611112,2656.869886,3378.116555
bawd,THOUGHT,bawd_3,0.284368528,158.4733354,0.15,0.527484532,608.5974496,963.0004782,2669.513692,3380.014934
bawd,THOUGHT,bawd_3,0.284368528,158.4783354,0.155,0.545067349,596.1157418,972.1663578,2665.779853,3391.942714
bawd,THOUGHT,bawd_3,0.284368528,158.4833354,0.16,0.562650167,592.2264145,989.5679929,2663.696596,3393.067434
bawd,THOUGHT,bawd_3,0.284368528,158.4883354,0.165,0.580232985,592.2016955,1010.673837,2662.355722,3389.333244
bawd,THOUGHT,bawd_3,0.284368528,158.4933354,0.17,0.597815803,618.8617592,1023.221369,2650.832491,3379.176711
bawd,THOUGHT,bawd_3,0.284368528,158.4983354,0.175,0.61539862,657.5238793,1031.919616,2634.729525,3366.13159
bawd,THOUGHT,bawd_3,0.284368528,158.5033354,0.18,0.632981438,656.8399115,1042.309607,2633.345595,3380.088787
bawd,THOUGHT,bawd_3,0.284368528,158.5083354,0.185,0.650564256,638.4591924,1053.460495,2638.581869,3406.19086
bawd,THOUGHT,bawd_3,0.284368528,158.5133354,0.19,0.668147074,622.926725,1044.18962,2651.395681,3408.407718
bawd,THOUGHT,bawd_3,0.284368528,158.5183354,0.195,0.685729891,608.6753202,1025.733616,2667.617653,3399.881687
bawd,THOUGHT,bawd_3,0.284368528,158.5233354,0.2,0.703312709,612.3540856,1034.597416,2658.609405,3366.592982
bawd,THOUGHT,bawd_3,0.284368528,158.5283354,0.205,0.720895527,624.0973317,1055.748887,2638.253321,3322.16673
bawd,THOUGHT,bawd_3,0.284368528,158.5333354,0.21,0.738478344,618.0966723,1094.563774,2625.219854,3324.926336
bawd,THOUGHT,bawd_3,0.284368528,158.5383354,0.215,0.756061162,604.1153087,1141.323163,2615.47989,3348.908798
bawd,THOUGHT,bawd_3,0.284368528,158.5433354,0.22,0.77364398,610.8011691,1192.002453,2599.124063,3350.30403
bawd,THOUGHT,bawd_3,0.284368528,158.5483354,0.225,0.791226798,626.7825591,1244.444804,2579.792609,3341.54017
bawd,THOUGHT,bawd_3,0.284368528,158.5533354,0.23,0.808809615,614.1664869,1264.880823,2575.090199,3370.903161
bawd,THOUGHT,bawd_3,0.284368528,158.5583354,0.235,0.826392433,588.6880895,1270.921306,2576.967518,3417.414526
bawd,THOUGHT,bawd_3,0.284368528,158.5633354,0.24,0.843975251,579.1111265,1305.52788,2576.94618,3409.009643
bawd,THOUGHT,bawd_3,0.284368528,158.5683354,0.245,0.861558069,576.6861764,1352.98267,2576.07088,3375.904993
bawd,THOUGHT,bawd_3,0.284368528,158.5733354,0.25,0.879140886,567.4259545,1361.825157,2602.386363,3336.331733
bawd,THOUGHT,bawd_3,0.284368528,158.5783354,0.255,0.896723704,555.0914217,1353.300929,2640.931487,3293.849075
bawd,THOUGHT,bawd_3,0.284368528,158.5833354,0.26,0.914306522,544.0517521,1390.546091,2646.903865,3268.861749
bawd,THOUGHT,bawd_3,0.284368528,158.5883354,0.265,0.931889339,533.5944753,1448.377022,2638.225947,3251.743327
bawd,THOUGHT,bawd_3,0.284368528,158.5933354,0.27,0.949472157,515.2589114,1473.40918,2641.852034,3248.130484
bawd,THOUGHT,bawd_3,0.284368528,158.5983354,0.275,0.967054975,493.3799181,1483.689383,2651.012112,3250.592068
bawd,THOUGHT,bawd_3,0.284368528,158.6033354,0.28,0.984637793,470.5760681,1457.849305,2647.083794,3267.097191
bawd,THOUGHT,bawd_3,0.284368528,158.6083354,0.285,1.00222061,447.3562438,1415.763353,2637.268688,3289.918698
boyd,CHOICE,boyd_3,0.253331834,161.0466704,0,0,617.2979786,1231.713304,2647.539354,3498.36706
boyd,CHOICE,boyd_3,0.253331834,161.0516704,0.005,0.019736959,481.2255715,930.6762762,2379.033638,3233.441365
boyd,CHOICE,boyd_3,0.253331834,161.0566704,0.01,0.039473918,461.0835318,925.2914701,2392.473134,3239.639536
boyd,CHOICE,boyd_3,0.253331834,161.0616704,0.015,0.059210877,447.0676189,920.5153039,2411.133458,3249.287249
boyd,CHOICE,boyd_3,0.253331834,161.0666704,0.02,0.078947836,444.0973215,916.836536,2439.207113,3265.154607
boyd,CHOICE,boyd_3,0.253331834,161.0716704,0.025,0.098684794,438.7171891,912.8486264,2458.067737,3265.14377
boyd,CHOICE,boyd_3,0.253331834,161.0766704,0.03,0.118421753,428.992042,908.3033239,2460.316953,3236.504004
boyd,CHOICE,boyd_3,0.253331834,161.0816704,0.035,0.138158712,421.3782317,901.5996067,2470.948602,3231.372909
boyd,CHOICE,boyd_3,0.253331834,161.0866704,0.04,0.157895671,417.5712337,891.0041943,2496.694064,3268.628746
boyd,CHOICE,boyd_3,0.253331834,161.0916704,0.045,0.17763263,420.8985559,878.5981001,2499.162786,3284.267113
boyd,CHOICE,boyd_3,0.253331834,161.0966704,0.05,0.197369589,437.0893008,862.9272847,2459.662751,3260.928443
boyd,CHOICE,boyd_3,0.253331834,161.1016704,0.055,0.217106548,442.1040052,847.9015433,2447.969725,3247.892877
boyd,CHOICE,boyd_3,0.253331834,161.1066704,0.06,0.236843507,426.9679279,834.0388925,2486.413685,3253.434157
boyd,CHOICE,boyd_3,0.253331834,161.1116704,0.065,0.256580466,415.8686595,836.420524,2517.719934,3271.052948
boyd,CHOICE,boyd_3,0.253331834,161.1166704,0.07,0.276317424,412.0478953,868.0911502,2536.156645,3310.447903
boyd,CHOICE,boyd_3,0.253331834,161.1216704,0.075,0.296054383,409.2118574,896.2924631,2528.571276,3322.89298
boyd,CHOICE,boyd_3,0.253331834,161.1266704,0.08,0.315791342,408.1513148,918.2384857,2474.067205,3286.746508
boyd,CHOICE,boyd_3,0.253331834,161.1316704,0.085,0.335528301,406.1709372,947.2970933,2432.20602,3264.232944
boyd,CHOICE,boyd_3,0.253331834,161.1366704,0.09,0.35526526,402.5320659,989.1799344,2413.140388,3266.299979
boyd,CHOICE,boyd_3,0.253331834,161.1416704,0.095,0.375002219,411.2954621,1030.24096,2404.876921,3265.757964
boyd,CHOICE,boyd_3,0.253331834,161.1466704,0.1,0.394739178,442.4205691,1069.820224,2416.090128,3260.511746
boyd,CHOICE,boyd_3,0.253331834,161.1516704,0.105,0.414476137,456.7493007,1115.671687,2418.931043,3259.338905
boyd,CHOICE,boyd_3,0.253331834,161.1566704,0.11,0.434213096,440.7935948,1172.832139,2406.676433,3265.510502
boyd,CHOICE,boyd_3,0.253331834,161.1616704,0.115,0.453950055,429.5205572,1219.425207,2395.397401,3267.65261
boyd,CHOICE,boyd_3,0.253331834,161.1666704,0.12,0.473687013,426.6905302,1246.96492,2385.877371,3262.529413
boyd,CHOICE,boyd_3,0.253331834,161.1716704,0.125,0.493423972,425.6348946,1296.94372,2360.435686,3255.078534
boyd,CHOICE,boyd_3,0.253331834,161.1766704,0.13,0.513160931,427.7785471,1387.380959,2306.286715,3243.430764
boyd,CHOICE,boyd_3,0.253331834,161.1816704,0.135,0.53289789,425.7497483,1484.393047,2275.42958,3243.261823
boyd,CHOICE,boyd_3,0.253331834,161.1866704,0.14,0.552634849,416.1978775,1593.259811,2286.568421,3263.789604
boyd,CHOICE,boyd_3,0.253331834,161.1916704,0.145,0.572371808,401.7880174,1717.702142,2299.258658,3274.478522
boyd,CHOICE,boyd_3,0.253331834,161.1966704,0.15,0.592108767,378.6190371,1870.22775,2314.746113,3267.427635
boyd,CHOICE,boyd_3,0.253331834,161.2016704,0.155,0.611845726,368.9714342,1977.598249,2336.394149,3265.798075
boyd,CHOICE,boyd_3,0.253331834,161.2066704,0.16,0.631582685,383.7033355,2003.552549,2369.149921,3273.943351
boyd,CHOICE,boyd_3,0.253331834,161.2116704,0.165,0.651319643,395.9145905,2015.30985,2395.470494,3282.713892
boyd,CHOICE,boyd_3,0.253331834,161.2166704,0.17,0.671056602,403.581034,2001.469475,2410.188185,3292.611807
boyd,CHOICE,boyd_3,0.253331834,161.2216704,0.175,0.690793561,403.8533339,2003.179771,2396.145613,3294.81147
boyd,CHOICE,boyd_3,0.253331834,161.2266704,0.18,0.71053052,390.7937405,2032.928453,2330.247309,3283.130924
boyd,CHOICE,boyd_3,0.253331834,161.2316704,0.185,0.730267479,379.0787428,2068.725463,2301.322948,3285.815106
boyd,CHOICE,boyd_3,0.253331834,161.2366704,0.19,0.750004438,369.7880966,2115.427813,2339.063866,3314.399384
boyd,CHOICE,boyd_3,0.253331834,161.2416704,0.195,0.769741397,367.2547069,2147.87537,2367.230591,3337.753717
boyd,CHOICE,boyd_3,0.253331834,161.2466704,0.2,0.789478356,376.9048808,2154.621052,2378.134722,3351.678283
boyd,CHOICE,boyd_3,0.253331834,161.2516704,0.205,0.809215315,381.3502757,2165.205899,2473.781613,3351.55549
boyd,CHOICE,boyd_3,0.253331834,161.2566704,0.21,0.828952273,376.4112767,2182.712891,2722.222585,3326.104828
